SALARY,BALANCE,WIREINCNT,WIREIN,CASHINCNT,CASHIN,WIREOUTCNT,WIREOUT,CASHOUTCNT,CASHOUT,P1,P2,P3,P4
353092.0,2824736.0,3.0,35309.2,3.0,17654.6,9.0,409586.72,8.0,5649.472,0.0,0.0,1.0,0.0
298412.0,1790472.0,7.0,268570.8,10.0,14920.6,3.0,240967.69,1.0,40822.7616,0.0,0.0,1.0,1.0
125616.0,502464.0,2.0,15073.92,1.0,8793.12,7.0,144458.4,10.0,565.272,0.0,0.0,1.0,0.0
367596.0,735192.0,1.0,73519.2,1.0,22055.76,2.0,56609.784,3.0,5749.20144,0.0,0.0,0.0,0.0
296004.0,2960040.0,1.0,41440.56,2.0,8880.12,3.0,30666.0144,1.0,6249.236448,0.0,0.0,0.0,0.0
346452.0,3118068.0,7.0,308342.28,4.0,3464.52,2.0,227618.964,1.0,84187.836,0.0,0.0,1.0,1.0
265252.0,2652520.0,9.0,392572.96,7.0,26525.2,2.0,368806.3808,2.0,49788.861408,0.0,0.0,1.0,1.0
130740.0,915180.0,2.0,3922.2,1.0,5229.6,8.0,184343.4,10.0,3216.204,0.0,0.0,1.0,0.0
93848.0,656936.0,5.0,138895.04,5.0,3753.92,2.0,115545.6576,3.0,26832.269376,0.0,0.0,1.0,1.0
382184.0,3821840.0,3.0,53505.76,1.0,11465.52,6.0,496839.2,8.0,6879.312,0.0,0.0,1.0,0.0
182468.0,1094808.0,2.0,193416.08,2.0,7298.72,9.0,224800.576,7.0,481.71552,0.0,1.0,0.0,0.0
258956.0,2071648.0,3.0,233060.4,2.0,20716.48,8.0,233474.7296,10.0,20716.48,0.0,1.0,0.0,0.0
256604.0,2309436.0,7.0,259170.04,4.0,43622.68,16.0,275541.3752,6.0,20528.32,0.0,0.0,0.0,1.0
350108.0,700216.0,1.0,28008.64,1.0,24507.56,10.0,525162.0,5.0,8752.7,0.0,0.0,1.0,0.0
150216.0,1351944.0,1.0,24034.56,1.0,7510.8,5.0,177254.88,8.0,2433.4992,0.0,0.0,1.0,0.0
59324.0,118648.0,6.0,46272.72,7.0,6525.64,18.0,55438.278,8.0,343.18934,0.0,0.0,0.0,1.0
285236.0,1711416.0,2.0,28523.6,2.0,25671.24,3.0,16543.688,1.0,8266.13928,0.0,0.0,0.0,0.0
294152.0,2941520.0,1.0,29415.2,3.0,23532.16,1.0,18237.424,2.0,5924.22128,0.0,0.0,0.0,0.0
187928.0,1879280.0,1.0,253702.8,1.0,7517.12,5.0,292566.3104,8.0,2507.711232,0.0,1.0,0.0,0.0
316080.0,1896480.0,10.0,429868.8,8.0,6321.6,3.0,401295.168,2.0,32801.51808,0.0,0.0,1.0,1.0
283524.0,567048.0,4.0,334558.32,8.0,39693.36,7.0,430389.432,4.0,11227.5504,0.0,0.0,0.0,1.0
138772.0,832632.0,2.0,18040.36,2.0,6938.6,1.0,11365.4268,1.0,3604.463928,0.0,0.0,0.0,0.0
114908.0,459632.0,1.0,152827.64,1.0,6894.48,8.0,143749.908,6.0,6894.48,0.0,1.0,0.0,0.0
91352.0,456760.0,8.0,107795.36,8.0,12789.28,13.0,136260.6432,10.0,2664.920544,0.0,0.0,0.0,1.0
280020.0,1400100.0,7.0,344424.6,8.0,53203.8,18.0,405580.968,5.0,1351.93656,0.0,0.0,0.0,1.0
180804.0,904020.0,4.0,169955.76,10.0,19888.44,5.0,184148.874,6.0,7232.16,0.0,0.0,0.0,1.0
283164.0,2265312.0,2.0,407756.16,2.0,25484.76,7.0,428908.5108,10.0,16989.84,0.0,1.0,0.0,0.0
71980.0,287920.0,4.0,86376.0,9.0,7917.8,7.0,104666.118,6.0,1555.8477,0.0,0.0,0.0,1.0
194428.0,388856.0,5.0,281920.6,4.0,5832.84,1.0,273365.768,1.0,12948.9048,0.0,0.0,1.0,1.0
374832.0,1874160.0,2.0,479784.96,1.0,3748.32,8.0,512545.2768,9.0,870.359904,0.0,1.0,0.0,0.0
196300.0,588900.0,6.0,182559.0,10.0,13741.0,2.0,137410.0,2.0,55945.5,0.0,0.0,1.0,1.0
141448.0,282896.0,3.0,5657.92,1.0,8486.88,4.0,145691.44,6.0,42.4344,0.0,0.0,1.0,0.0
43700.0,393300.0,1.0,65113.0,2.0,1311.0,9.0,77051.84,6.0,106.2784,0.0,1.0,0.0,0.0
85004.0,425020.0,2.0,111355.24,2.0,2550.12,5.0,111627.2528,10.0,8500.4,0.0,1.0,0.0,0.0
339868.0,2039208.0,2.0,431632.36,1.0,6797.36,8.0,416508.234,5.0,6797.36,0.0,1.0,0.0,0.0
201360.0,805440.0,10.0,149006.4,9.0,24163.2,17.0,206071.824,8.0,5593.37808,0.0,0.0,0.0,1.0
175764.0,1230348.0,1.0,174006.36,3.0,8788.2,5.0,213869.6352,9.0,1864.504512,0.0,1.0,0.0,0.0
323168.0,969504.0,3.0,349021.44,3.0,6463.36,4.0,341265.408,4.0,9695.04,0.0,1.0,0.0,0.0
184288.0,1474304.0,2.0,31328.96,3.0,9214.4,9.0,254317.44,7.0,1400.5888,0.0,0.0,1.0,0.0
147192.0,1030344.0,6.0,210484.56,6.0,17663.04,16.0,209895.792,7.0,1471.92,0.0,0.0,0.0,1.0
127140.0,508560.0,8.0,155110.8,10.0,16528.2,9.0,200817.63,10.0,5543.9397,0.0,0.0,0.0,1.0
296296.0,2666664.0,7.0,426666.24,5.0,38518.48,11.0,460532.8728,7.0,5925.92,0.0,0.0,0.0,1.0
288664.0,1731984.0,3.0,34639.68,1.0,11546.56,2.0,12816.6816,3.0,8729.19936,0.0,0.0,0.0,0.0
160320.0,961920.0,8.0,222844.8,6.0,4809.6,2.0,216271.68,2.0,10927.4112,0.0,0.0,1.0,1.0
65812.0,460684.0,2.0,11188.04,1.0,4606.84,2.0,8391.03,1.0,867.0731,0.0,0.0,0.0,0.0
106712.0,320136.0,2.0,3201.36,1.0,4268.48,3.0,1664.7072,1.0,568.561536,0.0,0.0,0.0,0.0
102580.0,205160.0,3.0,7180.6,3.0,10258.0,2.0,4811.002,2.0,1398.06282,0.0,0.0,0.0,0.0
137040.0,274080.0,2.0,17815.2,2.0,2740.8,1.0,9263.904,3.0,3335.00544,0.0,0.0,0.0,0.0
365280.0,2922240.0,8.0,255696.0,4.0,7305.6,2.0,215661.312,3.0,44499.87072,0.0,0.0,1.0,1.0
145572.0,727860.0,2.0,135381.96,3.0,11645.76,4.0,139676.334,6.0,7278.6,0.0,1.0,0.0,0.0
205708.0,1851372.0,8.0,267420.4,4.0,18513.72,1.0,228747.296,2.0,51468.1416,0.0,0.0,1.0,1.0
352840.0,3175560.0,7.0,395180.8,9.0,7056.8,3.0,390170.472,1.0,11705.11416,0.0,0.0,1.0,1.0
296176.0,1184704.0,2.0,17770.56,3.0,8885.28,2.0,9062.9856,1.0,3570.105504,0.0,0.0,0.0,0.0
376856.0,1130568.0,2.0,48991.28,3.0,30148.48,9.0,403235.92,4.0,791.3976,0.0,0.0,1.0,0.0
303644.0,910932.0,3.0,309716.88,3.0,27327.96,6.0,360637.9788,4.0,2359.31388,0.0,1.0,0.0,0.0
146024.0,1168192.0,3.0,13142.16,3.0,11681.92,1.0,6702.5016,3.0,1996.294104,0.0,0.0,0.0,0.0
90220.0,721760.0,3.0,11728.6,2.0,4511.0,3.0,8444.592,1.0,2561.52624,0.0,0.0,0.0,0.0
143500.0,430500.0,1.0,8610.0,2.0,11480.0,4.0,156415.0,10.0,1162.35,0.0,0.0,1.0,0.0
53012.0,265060.0,2.0,10072.28,1.0,530.12,3.0,3626.0208,1.0,2385.115904,0.0,0.0,0.0,0.0
348720.0,1743600.0,7.0,394053.6,6.0,66256.8,20.0,515547.648,7.0,9942.70464,0.0,0.0,0.0,1.0
274140.0,1918980.0,5.0,260433.0,6.0,38379.6,18.0,340646.364,9.0,7111.73988,0.0,0.0,0.0,1.0
123388.0,493552.0,7.0,169041.56,6.0,3701.64,2.0,165833.472,2.0,6495.14432,0.0,0.0,1.0,1.0
269884.0,1349420.0,6.0,345451.52,9.0,13494.2,3.0,272798.7472,3.0,85285.503072,0.0,0.0,1.0,1.0
227144.0,2271440.0,4.0,190800.96,6.0,22714.4,2.0,198569.2848,1.0,14348.232192,0.0,0.0,1.0,1.0
214008.0,1926072.0,2.0,34241.28,3.0,17120.64,3.0,11984.448,1.0,15357.21408,0.0,0.0,0.0,0.0
181196.0,362392.0,4.0,235554.8,10.0,32615.28,18.0,292305.3872,10.0,2654.883792,0.0,0.0,0.0,1.0
317124.0,634248.0,3.0,41226.12,1.0,3171.24,8.0,402747.48,6.0,7706.1132,0.0,0.0,1.0,0.0
325916.0,1303664.0,7.0,469319.04,10.0,55405.72,12.0,613927.9692,9.0,16056.577656,0.0,0.0,0.0,1.0
139632.0,1396320.0,7.0,122876.16,9.0,15359.52,17.0,161735.7456,4.0,4465.012464,0.0,0.0,0.0,1.0
348684.0,1743420.0,5.0,299868.24,5.0,45328.92,7.0,321033.3588,7.0,13947.36,0.0,0.0,0.0,1.0
264232.0,1321160.0,3.0,47561.76,1.0,18496.24,6.0,266874.32,4.0,158.5392,0.0,0.0,1.0,0.0
214092.0,1926828.0,9.0,169132.68,9.0,40677.48,16.0,234987.3792,8.0,4783.671648,0.0,0.0,0.0,1.0
167212.0,836060.0,2.0,16721.2,1.0,1672.12,5.0,210687.12,7.0,3043.2584,0.0,0.0,1.0,0.0
278896.0,1952272.0,4.0,264951.2,10.0,13944.8,3.0,203594.08,2.0,73042.8624,0.0,0.0,1.0,1.0
176248.0,704992.0,3.0,26437.2,1.0,5287.44,3.0,14540.46,1.0,9279.4572,0.0,0.0,0.0,0.0
367596.0,1470384.0,10.0,264669.12,7.0,3675.96,2.0,244194.0228,1.0,22701.993768,0.0,0.0,1.0,1.0
265252.0,1856764.0,9.0,193633.96,8.0,23872.68,3.0,169655.1792,2.0,44501.858544,0.0,0.0,1.0,1.0
368768.0,1475072.0,2.0,66378.24,2.0,36876.8,1.0,31861.5552,3.0,26923.014144,0.0,0.0,0.0,0.0
89348.0,536088.0,6.0,110791.52,10.0,5360.88,1.0,113829.352,3.0,2276.58704,0.0,0.0,1.0,1.0
112192.0,448768.0,6.0,104338.56,9.0,12341.12,19.0,137682.0224,7.0,2100.23424,0.0,0.0,0.0,1.0
94944.0,854496.0,2.0,18039.36,2.0,6646.08,4.0,134820.48,10.0,3190.1184,0.0,0.0,1.0,0.0
223704.0,671112.0,3.0,11185.2,3.0,20133.36,7.0,295289.28,10.0,7158.528,0.0,0.0,1.0,0.0
137932.0,413796.0,3.0,15172.52,3.0,12413.88,2.0,10165.5884,2.0,3805.268016,0.0,0.0,0.0,0.0
293668.0,2643012.0,3.0,5873.36,3.0,20556.76,8.0,317161.44,9.0,939.7376,0.0,0.0,1.0,0.0
161624.0,808120.0,8.0,129299.2,6.0,6464.96,2.0,99107.8368,1.0,34090.380576,0.0,0.0,1.0,1.0
230300.0,1381800.0,3.0,6909.0,1.0,11515.0,9.0,269451.0,5.0,783.02,0.0,0.0,1.0,0.0
221892.0,665676.0,3.0,315086.64,1.0,19970.28,6.0,338407.4892,5.0,67.011384,0.0,1.0,0.0,0.0
364988.0,2919904.0,6.0,463534.76,5.0,65697.84,20.0,608617.49,7.0,7938.489,0.0,0.0,0.0,1.0
181908.0,363816.0,5.0,272862.0,10.0,23648.04,8.0,332091.2448,4.0,6404.616864,0.0,0.0,0.0,1.0
352536.0,1410144.0,7.0,493550.4,8.0,17626.8,2.0,383382.9,1.0,116292.813,0.0,0.0,1.0,1.0
298412.0,2088884.0,7.0,250666.08,6.0,29841.2,2.0,260871.7704,2.0,18653.73412,0.0,0.0,1.0,1.0
140360.0,1403600.0,8.0,174046.4,8.0,14036.0,14.0,188082.4,5.0,7018.0,0.0,0.0,0.0,1.0
93384.0,466920.0,4.0,115796.16,4.0,12139.92,13.0,145847.1312,7.0,1970.215632,0.0,0.0,0.0,1.0
309940.0,1859640.0,1.0,49590.4,2.0,6198.8,5.0,375027.4,6.0,6508.74,0.0,0.0,1.0,0.0
285492.0,2283936.0,5.0,308331.36,5.0,57098.4,9.0,409281.3312,5.0,4385.15712,0.0,0.0,0.0,1.0
148036.0,444108.0,6.0,142114.56,5.0,19244.68,15.0,145223.316,5.0,4441.08,0.0,0.0,0.0,1.0
283164.0,1415820.0,3.0,28316.4,3.0,22653.12,8.0,331301.88,7.0,2406.894,0.0,0.0,1.0,0.0
353880.0,1769400.0,3.0,21232.8,1.0,35388.0,9.0,470660.4,7.0,11678.04,0.0,0.0,1.0,0.0
318964.0,2870676.0,1.0,25517.12,1.0,15948.2,3.0,19903.3536,2.0,4210.3248,0.0,0.0,0.0,0.0
244932.0,2449320.0,3.0,24493.2,2.0,7347.96,4.0,340455.48,7.0,8597.1132,0.0,0.0,1.0,0.0
57400.0,459200.0,4.0,53382.0,7.0,6314.0,5.0,67456.48,8.0,931.2576,0.0,0.0,0.0,1.0
242760.0,1456560.0,2.0,33986.4,1.0,7282.8,2.0,26849.256,3.0,4639.1436,0.0,0.0,0.0,0.0
227720.0,1366320.0,1.0,334748.4,2.0,18217.6,9.0,416499.88,8.0,3176.694,0.0,1.0,0.0,0.0
260216.0,780648.0,2.0,20817.28,3.0,23419.44,4.0,390324.0,4.0,11709.72,0.0,0.0,1.0,0.0
202680.0,608040.0,10.0,261457.2,9.0,6080.4,3.0,235433.088,3.0,31462.42176,0.0,0.0,1.0,1.0
297172.0,594344.0,1.0,413069.08,2.0,17830.32,4.0,422281.412,10.0,14858.6,0.0,1.0,0.0,0.0
168968.0,844840.0,1.0,187554.48,3.0,8448.4,4.0,215603.168,10.0,1764.02592,0.0,1.0,0.0,0.0
265252.0,1326260.0,1.0,34482.76,2.0,18567.64,8.0,392572.96,8.0,8912.4672,0.0,0.0,1.0,0.0
192112.0,384224.0,9.0,215165.44,6.0,19211.2,3.0,203907.6768,1.0,29250.204672,0.0,0.0,1.0,1.0
308828.0,617656.0,3.0,373681.88,2.0,30882.8,6.0,453112.4416,4.0,3883.820928,0.0,1.0,0.0,0.0
322192.0,2577536.0,8.0,277085.12,6.0,45106.88,17.0,376964.64,4.0,9859.0752,0.0,0.0,0.0,1.0
267136.0,1602816.0,1.0,34727.68,3.0,18699.52,6.0,384675.84,9.0,5876.992,0.0,0.0,1.0,0.0
141448.0,282896.0,1.0,173981.04,1.0,8486.88,4.0,180643.2408,7.0,4243.44,0.0,1.0,0.0,0.0
181196.0,1449568.0,1.0,9059.8,2.0,1811.96,3.0,5888.87,3.0,2219.651,0.0,0.0,0.0,0.0
129424.0,776544.0,3.0,125541.28,3.0,6471.2,10.0,157094.8512,10.0,1003.294848,0.0,1.0,0.0,0.0
318424.0,2228968.0,3.0,19105.44,1.0,28658.16,3.0,7069.0128,1.0,9147.684672,0.0,0.0,0.0,0.0
200064.0,600192.0,2.0,292093.44,2.0,2000.64,5.0,276448.4352,8.0,12003.84,0.0,1.0,0.0,0.0
198032.0,1188192.0,1.0,33665.44,1.0,15842.56,1.0,12456.2128,3.0,16331.104944,0.0,0.0,0.0,0.0
343024.0,2744192.0,2.0,58314.08,3.0,10290.72,9.0,384186.88,5.0,3293.0304,0.0,0.0,1.0,0.0
58260.0,233040.0,6.0,55347.0,7.0,9321.6,5.0,76308.948,4.0,2211.66612,0.0,0.0,0.0,1.0
140492.0,842952.0,1.0,185449.44,1.0,2809.84,4.0,192024.4656,6.0,301.214848,0.0,1.0,0.0,0.0
143140.0,572560.0,7.0,107355.0,6.0,8588.4,1.0,98551.89,2.0,16348.0194,0.0,0.0,1.0,1.0
283524.0,2551716.0,2.0,275018.28,3.0,19846.68,10.0,288967.6608,6.0,19846.68,0.0,1.0,0.0,0.0
155480.0,310960.0,2.0,10883.6,2.0,3109.6,10.0,181911.6,10.0,1585.896,0.0,0.0,1.0,0.0
389576.0,2727032.0,1.0,66227.92,3.0,19478.8,3.0,25166.6096,2.0,30795.9828,0.0,0.0,0.0,0.0
292252.0,1753512.0,2.0,37992.76,1.0,17535.12,1.0,25455.1492,1.0,4262.787672,0.0,0.0,0.0,0.0
174116.0,1044696.0,8.0,147998.6,6.0,27858.56,9.0,189925.7328,4.0,2813.71456,0.0,0.0,0.0,1.0
139836.0,699180.0,3.0,155217.96,3.0,11186.88,6.0,178053.1788,8.0,116.483388,0.0,1.0,0.0,0.0
57400.0,574000.0,1.0,10332.0,2.0,5166.0,7.0,61418.0,8.0,40.18,0.0,0.0,1.0,0.0
367636.0,1838180.0,7.0,389694.16,4.0,33087.24,2.0,414325.772,1.0,7694.62148,0.0,0.0,1.0,1.0
260776.0,2607760.0,1.0,385948.48,1.0,15646.56,5.0,413642.8912,9.0,722.871072,0.0,1.0,0.0,0.0
251348.0,2262132.0,10.0,226213.2,10.0,7540.44,3.0,233753.64,1.0,22621.32,0.0,0.0,1.0,1.0
163076.0,652304.0,6.0,119045.48,8.0,22830.64,20.0,141876.12,7.0,16307.6,0.0,0.0,0.0,1.0
390388.0,3513492.0,8.0,527023.8,9.0,58558.2,19.0,538735.44,4.0,15615.52,0.0,0.0,0.0,1.0
361796.0,1447184.0,3.0,325616.4,1.0,25325.72,9.0,322866.7504,4.0,21707.76,0.0,1.0,0.0,0.0
141672.0,850032.0,2.0,18417.36,3.0,2833.44,8.0,202590.96,6.0,5482.7064,0.0,0.0,1.0,0.0
208808.0,1044040.0,4.0,187927.2,9.0,16704.64,3.0,180076.0192,1.0,24555.8208,0.0,0.0,1.0,1.0
288664.0,1154656.0,2.0,54846.16,1.0,23093.12,7.0,389696.4,9.0,2020.648,0.0,0.0,1.0,0.0
386056.0,2702392.0,10.0,486430.56,5.0,38605.6,3.0,414778.5664,3.0,106949.865792,0.0,0.0,1.0,1.0
124876.0,499504.0,2.0,16233.88,2.0,1248.76,1.0,7792.2624,2.0,3376.64704,0.0,0.0,0.0,0.0
197768.0,791072.0,2.0,7910.72,2.0,11866.08,1.0,5379.2896,2.0,1012.57216,0.0,0.0,0.0,0.0
46188.0,461880.0,9.0,46188.0,7.0,7390.08,15.0,50899.176,6.0,4618.8,0.0,0.0,0.0,1.0
112572.0,562860.0,9.0,99063.36,8.0,11257.2,3.0,104804.532,1.0,5516.028,0.0,0.0,1.0,1.0
353040.0,2471280.0,2.0,42364.8,2.0,21182.4,3.0,33468.192,1.0,5693.82912,0.0,0.0,0.0,0.0
284284.0,2842840.0,3.0,5685.68,3.0,11371.36,9.0,392311.92,7.0,2160.5584,0.0,0.0,1.0,0.0
261812.0,2356308.0,9.0,280138.84,9.0,47126.16,7.0,376354.75,10.0,8836.155,0.0,0.0,0.0,1.0
231772.0,1390632.0,8.0,176146.72,9.0,30130.36,15.0,208339.8508,6.0,268.160204,0.0,0.0,0.0,1.0
285236.0,2852360.0,1.0,28523.6,3.0,25671.24,5.0,376511.52,9.0,8214.7968,0.0,0.0,1.0,0.0
265652.0,1593912.0,10.0,233773.76,6.0,50473.88,7.0,284247.64,7.0,13282.6,0.0,0.0,0.0,1.0
217020.0,1085100.0,2.0,39063.6,1.0,4340.4,1.0,27735.156,1.0,8043.19524,0.0,0.0,0.0,0.0
230300.0,1842400.0,4.0,193452.0,6.0,4606.0,2.0,140621.18,2.0,56862.4518,0.0,0.0,1.0,1.0
102580.0,615480.0,3.0,8206.4,3.0,1025.8,8.0,126173.4,6.0,2123.406,0.0,0.0,1.0,0.0
175944.0,527832.0,4.0,251599.92,6.0,31669.92,9.0,317262.2208,10.0,5438.780928,0.0,0.0,0.0,1.0
208808.0,1879272.0,9.0,175398.72,9.0,16704.64,3.0,151761.6544,2.0,37517.786208,0.0,0.0,1.0,1.0
344652.0,2757216.0,9.0,368777.64,5.0,34465.2,12.0,379048.2696,4.0,17232.6,0.0,0.0,0.0,1.0
120224.0,721344.0,9.0,98583.68,8.0,13224.64,12.0,107335.9872,4.0,8415.68,0.0,0.0,0.0,1.0
231740.0,1390440.0,2.0,30126.2,1.0,2317.4,3.0,17473.196,2.0,5820.38184,0.0,0.0,0.0,0.0
325668.0,1954008.0,3.0,58620.24,2.0,16283.4,7.0,468961.92,7.0,7164.696,0.0,0.0,1.0,0.0
202680.0,2026800.0,1.0,36482.4,3.0,6080.4,6.0,285778.8,7.0,2492.964,0.0,0.0,1.0,0.0
132708.0,1327080.0,9.0,175174.56,9.0,19906.2,7.0,206785.6056,9.0,1872.775296,0.0,0.0,0.0,1.0
324828.0,1948968.0,7.0,406035.0,6.0,3248.28,1.0,298776.7944,3.0,109401.420744,0.0,0.0,1.0,1.0
94944.0,664608.0,2.0,97792.32,3.0,8544.96,6.0,125477.9904,6.0,1339.849728,0.0,1.0,0.0,0.0
217520.0,435040.0,9.0,226220.8,5.0,34803.2,8.0,292346.88,8.0,4071.9744,0.0,0.0,0.0,1.0
132144.0,925008.0,3.0,1321.44,3.0,9250.08,9.0,185001.6,6.0,3700.032,0.0,0.0,1.0,0.0
184428.0,368856.0,5.0,267420.6,7.0,25819.92,10.0,331361.7876,6.0,3812.12676,0.0,0.0,0.0,1.0
360584.0,721168.0,4.0,292073.04,8.0,25240.88,1.0,225292.8832,2.0,90180.616064,0.0,0.0,1.0,1.0
389928.0,3899280.0,3.0,19496.4,1.0,11697.84,10.0,538100.64,5.0,2963.4528,0.0,0.0,1.0,0.0
335232.0,3352320.0,7.0,445858.56,7.0,43580.16,5.0,479649.9456,5.0,20113.92,0.0,0.0,0.0,1.0
325800.0,3258000.0,9.0,296478.0,5.0,48870.0,14.0,310813.2,4.0,9774.0,0.0,0.0,0.0,1.0
254848.0,509696.0,9.0,359335.68,9.0,22936.32,1.0,309640.32,3.0,67547.4624,0.0,0.0,1.0,1.0
142192.0,426576.0,4.0,147879.68,6.0,9953.44,2.0,129423.1584,1.0,26137.164672,0.0,0.0,1.0,1.0
45996.0,459960.0,1.0,5979.48,3.0,3679.68,2.0,2810.3556,2.0,1584.5622,0.0,0.0,0.0,0.0
156764.0,627056.0,10.0,221037.24,5.0,26649.88,14.0,237779.6352,4.0,3135.28,0.0,0.0,0.0,1.0
182936.0,1463488.0,1.0,168301.12,1.0,9146.8,5.0,193418.2328,10.0,1597.03128,0.0,1.0,0.0,0.0
59408.0,356448.0,1.0,2376.32,3.0,4752.64,9.0,83171.2,10.0,1663.424,0.0,0.0,1.0,0.0
254388.0,2035104.0,1.0,376494.24,3.0,5087.76,4.0,431187.66,10.0,3472.3962,0.0,1.0,0.0,0.0
126472.0,1138248.0,7.0,183384.4,6.0,25294.4,6.0,244154.196,9.0,7095.0792,0.0,0.0,0.0,1.0
247848.0,743544.0,10.0,314766.96,6.0,37177.2,12.0,390658.0176,4.0,6968.494368,0.0,0.0,0.0,1.0
195628.0,1565024.0,1.0,31300.48,2.0,9781.4,3.0,18780.288,1.0,7136.50944,0.0,0.0,0.0,0.0
122812.0,614060.0,3.0,1228.12,2.0,11053.08,3.0,859.684,3.0,224.74596,0.0,0.0,0.0,0.0
312124.0,936372.0,2.0,31212.4,2.0,24969.92,2.0,21536.556,3.0,7063.36612,0.0,0.0,0.0,0.0
284080.0,852240.0,1.0,19885.6,2.0,19885.6,8.0,374985.6,5.0,3636.224,0.0,0.0,1.0,0.0
65652.0,196956.0,1.0,8534.76,3.0,3939.12,1.0,6486.4176,1.0,860.303808,0.0,0.0,0.0,0.0
274024.0,1096096.0,1.0,339789.76,1.0,13701.2,4.0,346421.1408,7.0,2740.24,0.0,1.0,0.0,0.0
336244.0,1344976.0,9.0,440479.64,8.0,33624.4,2.0,402988.434,1.0,69693.29388,0.0,0.0,1.0,1.0
129464.0,906248.0,3.0,165713.92,2.0,2589.28,4.0,195231.712,6.0,269.28512,0.0,1.0,0.0,0.0
270484.0,1081936.0,2.0,392201.8,1.0,27048.4,9.0,402480.192,9.0,10819.36,0.0,1.0,0.0,0.0
346452.0,1039356.0,2.0,27716.16,2.0,3464.52,6.0,353381.04,4.0,69.2904,0.0,0.0,1.0,0.0
140208.0,701040.0,9.0,123383.04,5.0,18227.04,17.0,137361.7776,6.0,8412.48,0.0,0.0,0.0,1.0
96804.0,193608.0,3.0,135525.6,2.0,2904.12,7.0,125971.0452,8.0,3872.16,0.0,1.0,0.0,0.0
107772.0,969948.0,7.0,132559.56,8.0,16165.8,16.0,156161.628,9.0,1264.16556,0.0,0.0,0.0,1.0
399704.0,1598816.0,2.0,79940.8,1.0,19985.2,10.0,451665.52,6.0,1558.8456,0.0,0.0,1.0,0.0
265652.0,796956.0,3.0,18595.64,3.0,2656.52,3.0,12830.9916,3.0,3112.910136,0.0,0.0,0.0,0.0
277136.0,554272.0,1.0,8314.08,3.0,11085.44,1.0,3575.0544,3.0,2985.586128,0.0,0.0,0.0,0.0
161776.0,1294208.0,5.0,223250.88,8.0,6471.04,1.0,202155.2896,1.0,26463.965184,0.0,0.0,1.0,1.0
83916.0,251748.0,6.0,63776.16,8.0,3356.64,1.0,49006.944,1.0,17944.59744,0.0,0.0,1.0,1.0
59376.0,237504.0,1.0,8906.4,3.0,2968.8,1.0,2850.048,2.0,2725.3584,0.0,0.0,0.0,0.0
159828.0,639312.0,2.0,20777.64,3.0,7991.4,1.0,7272.174,1.0,9453.8262,0.0,0.0,0.0,0.0
138068.0,828408.0,7.0,187772.48,7.0,24852.24,13.0,195614.7424,7.0,6903.4,0.0,0.0,0.0,1.0
233800.0,1636600.0,3.0,32732.0,1.0,23380.0,9.0,348362.0,9.0,6873.72,0.0,0.0,1.0,0.0
109824.0,329472.0,3.0,17571.84,3.0,10982.4,7.0,153753.6,8.0,2196.48,0.0,0.0,1.0,0.0
53684.0,161052.0,4.0,55294.52,9.0,1610.52,3.0,42678.78,3.0,13941.7348,0.0,0.0,1.0,1.0
344652.0,2067912.0,1.0,68930.4,1.0,6893.04,2.0,49629.888,3.0,8878.23552,0.0,0.0,0.0,0.0
332680.0,1663400.0,3.0,432484.0,3.0,3326.8,4.0,488108.096,5.0,3660.81072,0.0,1.0,0.0,0.0
356548.0,2852384.0,9.0,388637.32,9.0,17827.4,3.0,341430.3648,3.0,63733.668096,0.0,0.0,1.0,1.0
372016.0,1860080.0,1.0,14880.64,3.0,7440.32,4.0,505941.76,6.0,2678.5152,0.0,0.0,1.0,0.0
254848.0,2038784.0,3.0,45872.64,2.0,5096.96,9.0,336399.36,5.0,4077.568,0.0,0.0,1.0,0.0
213388.0,1707104.0,1.0,241128.44,2.0,19204.92,5.0,249920.0256,8.0,2133.88,0.0,1.0,0.0,0.0
179740.0,1437920.0,1.0,7189.6,3.0,14379.2,6.0,251636.0,7.0,718.96,0.0,0.0,1.0,0.0
155164.0,465492.0,1.0,9309.84,1.0,4654.92,1.0,5399.7072,1.0,2658.890304,0.0,0.0,0.0,0.0
138292.0,414876.0,1.0,200523.4,3.0,5531.68,6.0,214297.2832,8.0,247.266096,0.0,1.0,0.0,0.0
256996.0,1798972.0,4.0,364934.32,4.0,2569.96,2.0,312378.638,3.0,52920.61632,0.0,0.0,1.0,1.0
205708.0,1439956.0,3.0,220107.56,1.0,8228.32,7.0,226052.5212,5.0,12342.48,0.0,1.0,0.0,0.0
225580.0,902320.0,5.0,166929.2,6.0,2255.8,3.0,164109.45,3.0,4618.7505,0.0,0.0,1.0,1.0
111612.0,223224.0,3.0,18974.04,2.0,10045.08,1.0,6261.4332,2.0,3940.908108,0.0,0.0,0.0,0.0
225580.0,902320.0,9.0,286486.6,5.0,11279.0,1.0,247145.448,3.0,46064.33832,0.0,0.0,1.0,1.0
307624.0,2768616.0,3.0,323005.2,2.0,12304.96,7.0,358781.8712,4.0,1877.736896,0.0,1.0,0.0,0.0
309484.0,1237936.0,2.0,18569.04,2.0,12379.36,1.0,14112.4704,2.0,2139.153408,0.0,0.0,0.0,0.0
288664.0,2020648.0,1.0,430109.36,3.0,5773.28,4.0,409729.6816,9.0,23093.12,0.0,1.0,0.0,0.0
